DATE,TUNINDEX,INDSF,INDBQ,INDAS,INSFI,INDSC,INDDI,INBCO,INAUE,INAAB,INDIN,INBMC,INDMB,TUNINDEX20,INPMP
10/04/2014,4610.28,3062.92,2749.75,9245.84,4567.67,3533.27,5246.39,3007.13,2200.73,3275.79,1765.2,1240.65,2476.26,1878.79,
11/04/2014,4590.13,3048.45,2736.97,9231.27,4534.12,3511.97,5223.01,3004.09,2168.59,3276.24,1754.97,1229.81,2467.44,1869.49,
14/04/2014,4577.04,3042.38,2731.69,9176.26,4534.65,3497.12,5199.73,3001.98,2150.29,3272.88,1739.69,1219.59,2447.16,1861.55,
15/04/2014,4556.99,3032.82,2727.86,9121.25,4468.08,3478.88,5158.22,2976.46,2070.84,3269.68,1738.62,1218.8,2431.26,1851.84,
16/04/2014,4557.35,3035.63,2730.29,9062.42,4494.84,3485.84,5158.57,2975.98,2086.26,3249.98,1734.9,1216.18,2433.16,1854.56,
17/04/2014,4540.16,3022.67,2722.21,8915.67,4464.37,3486.49,5169.55,2961.59,2087.83,3228.26,1730.02,1212.1,2427.28,1843.52,
18/04/2014,4535.57,3027.27,2726.53,8904.92,4476.63,3457.88,5124.25,2956.14,2069.53,3226.68,1723.44,1206.94,2428.19,1841.3,
21/04/2014,4542.23,3032.55,2727.26,9058.5,4491.88,3471.13,5141.25,2942.04,2099.28,3199.22,1739.57,1220.84,2420.46,1844.84,
22/04/2014,4541.56,3032.81,2727.73,9055.36,4490.57,3447.77,5107.17,2937.31,2114.43,3197.97,1750.57,1228.52,2430.7,1847.35,
23/04/2014,4531.05,3021.66,2718.85,9030.19,4456.81,3446.19,5110.19,2939.98,2076.04,3205.83,1748.22,1229.09,2434.29,1841.87,
24/04/2014,4530.76,3026.51,2723.36,8998.3,4476.88,3489.12,5179.42,2924.43,2065.59,3186.26,1727.94,1209.76,2458.2,1841.29,
25/04/2014,4527.37,3024.62,2721.32,9019.9,4469.68,3478.2,5160.28,2907.79,2090.13,3167.13,1737.95,1220.2,2466.43,1837.99,
28/04/2014,4514.42,3017.95,2716.26,9016.75,4442.55,3460.01,5139.38,2909.79,2079.17,3175.9,1719.02,1206.91,2479.35,1832.54,
29/04/2014,4491.42,3008.37,2707.43,8892.45,4462.07,3443.52,5110.31,2888.88,2052.27,3174.11,1704.13,1194.62,2456.02,1820.45,
30/04/2014,4487.55,3003.75,2702.85,8959.46,4434.53,3452.95,5126.98,2886.6,2001.58,3163.59,1700.06,1191.11,2463.22,1819.31,
02/05/2014,4506.71,3014.27,2708.89,9028.75,4482.25,3450.98,5127.28,2903.08,2052.8,3179.86,1707.59,1195.5,2493.61,1826.64,
05/05/2014,4502.63,3009.15,2704.65,8968.98,4484.17,3446.2,5119.37,2908.37,2015.95,3195.69,1702.54,1191.24,2471.53,1823.99,
06/05/2014,4505.29,3005.56,2702.64,9047.07,4434.56,3445.38,5116.19,2926.0,1988.26,3238.24,1704.14,1193.43,2459.19,1826.28,
07/05/2014,4504.04,3000.11,2700.5,8931.97,4422.63,3422.49,5091.29,2956.83,2000.05,3262.53,1692.09,1182.75,2439.58,1827.47,
08/05/2014,4508.78,3003.26,2702.78,8929.11,4438.44,3442.67,5119.17,2965.28,2000.8,3273.13,1693.3,1184.04,2417.56,1830.07,
09/05/2014,4516.9,3014.75,2713.81,8917.69,4461.08,3451.35,5127.89,2958.44,2016.46,3259.31,1694.81,1185.38,2415.67,1835.41,
12/05/2014,4527.94,3023.1,2719.94,8997.67,4473.51,3448.47,5126.93,2971.93,2019.08,3281.59,1695.25,1184.84,2427.44,1841.2,
13/05/2014,4525.0,3024.09,2717.97,8996.33,4513.45,3431.31,5098.57,2972.66,2011.52,3297.36,1691.45,1180.88,2422.81,1840.24,
14/05/2014,4517.45,3021.05,2716.9,8978.33,4490.27,3434.75,5113.99,2958.0,1984.88,3270.45,1690.74,1180.23,2410.88,1836.08,
15/05/2014,4526.28,3016.93,2710.38,8957.42,4523.42,3452.85,5141.09,2988.65,1997.93,3316.3,1693.29,1184.63,2414.88,1842.21,
16/05/2014,4543.87,3024.48,2717.35,8938.03,4545.78,3432.36,5099.78,3057.95,2002.37,3423.37,1685.61,1179.58,2390.06,1854.82,
19/05/2014,4556.59,3019.83,2715.03,8965.02,4501.73,3443.76,5126.34,3110.64,1984.88,3507.51,1683.49,1177.38,2396.91,1863.6,
20/05/2014,4573.28,3033.0,2730.82,8924.95,4495.64,3451.94,5127.61,3119.15,2026.7,3517.76,1684.21,1176.88,2434.69,1870.8,
21/05/2014,4570.29,3043.04,2743.15,8925.09,4477.66,3453.45,5136.46,3097.21,2012.84,3504.27,1676.16,1170.47,2405.18,1867.46,
22/05/2014,4559.4,3044.41,2742.34,8897.3,4516.32,3454.8,5141.25,3066.7,2001.86,3443.05,1675.33,1171.2,2368.35,1863.46,
23/05/2014,4534.7,3039.9,2740.05,8751.68,4529.66,3438.6,5127.28,3025.12,1991.14,3379.61,1663.05,1161.54,2337.59,1852.71,
26/05/2014,4520.56,3033.39,2732.82,8773.94,4524.07,3441.9,5132.11,2997.5,1988.01,3338.35,1656.16,1155.33,2360.4,1844.28,
27/05/2014,4520.82,3043.73,2749.17,8645.76,4499.83,3424.05,5097.14,2986.1,1976.9,3330.47,1651.97,1152.12,2356.73,1846.56,
28/05/2014,4506.51,3039.29,2744.55,8613.17,4507.68,3399.99,5070.93,2981.56,1969.79,3332.83,1636.1,1135.88,2348.95,1840.91,
29/05/2014,4501.95,3035.93,2741.94,8567.46,4508.92,3407.59,5080.2,2981.56,1961.38,3333.05,1630.38,1131.27,2329.76,1840.52,
30/05/2014,4537.54,3086.07,2796.0,8541.89,4523.62,3391.55,5051.87,2974.99,1962.71,3318.96,1628.23,1128.92,2334.06,1857.03,
02/06/2014,4555.74,3124.22,2835.73,8560.24,4540.54,3368.94,5017.69,2961.62,1966.65,3302.31,1615.09,1117.41,2320.84,1863.15,
03/06/2014,4540.63,3093.54,2801.18,8616.9,4537.85,3376.56,5025.37,2976.14,1972.92,3320.75,1629.7,1125.28,2315.3,1859.6,
04/06/2014,4511.77,3065.47,2769.45,8700.11,4526.75,3348.9,4980.03,2955.21,1986.58,3305.16,1630.42,1129.1,2343.96,1845.95,
05/06/2014,4514.79,3053.79,2753.84,8817.84,4526.61,3410.7,5074.44,2973.05,1963.17,3311.62,1630.3,1122.66,2327.36,1849.72,
06/06/2014,4540.68,3077.15,2776.01,8923.73,4534.61,3427.35,5110.13,2977.14,1944.5,3316.39,1635.57,1126.95,2335.51,1859.49,
09/06/2014,4534.35,3063.89,2762.38,8887.11,4536.04,3412.48,5084.53,2981.3,1962.8,3316.17,1654.81,1145.39,2332.48,1860.72,
10/06/2014,4561.68,3078.76,2778.5,8893.08,4534.98,3395.95,5057.2,2990.44,1974.0,3324.27,1699.59,1182.69,2357.39,1873.09,
11/06/2014,4592.1,3096.0,2799.52,8674.34,4576.39,3409.79,5082.93,2993.28,1988.09,3325.74,1732.26,1207.72,2396.2,1884.2,
12/06/2014,4574.49,3083.52,2783.71,8757.18,4578.39,3425.14,5109.78,2988.29,1962.49,3325.93,1708.47,1185.19,2393.66,1873.98,
13/06/2014,4548.96,3071.34,2773.84,8664.18,4564.6,3411.18,5089.89,2983.17,1969.79,3322.49,1672.13,1155.78,2374.73,1862.09,
16/06/2014,4550.27,3071.74,2774.65,8679.43,4554.88,3408.63,5085.68,2987.75,1988.09,3324.15,1676.52,1158.59,2367.12,1863.93,
17/06/2014,4556.63,3077.05,2777.38,8775.66,4563.24,3413.97,5098.09,2989.59,1958.83,3330.92,1680.78,1164.96,2380.44,1866.98,
18/06/2014,4549.51,3073.56,2773.68,8813.24,4549.82,3406.85,5092.35,2977.9,1961.72,3317.69,1683.08,1170.32,2355.91,1866.21,
19/06/2014,4561.29,3081.9,2783.39,8810.27,4542.52,3433.81,5143.45,2977.31,1976.36,3309.6,1690.4,1177.66,2357.81,1873.92,
20/06/2014,4592.72,3096.58,2798.08,8778.56,4569.45,3477.3,5206.02,2991.56,1973.72,3333.18,1716.61,1195.05,2366.89,1885.87,
23/06/2014,4595.48,3091.87,2792.51,8800.17,4568.14,3497.9,5240.84,2996.34,2003.77,3335.28,1716.05,1193.75,2387.02,1883.7,
24/06/2014,4609.46,3096.42,2797.57,8741.19,4585.85,3540.48,5310.26,3041.0,1991.32,3406.25,1699.97,1181.96,2369.49,1892.39,
